Time	Sample	Type	chan	num	Aux
06:07.784	91946	|	1	0	
06:09.076	92269	|	1	0	
06:10.028	92507	|	1	0	
06:10.944	92736	N	1	0	
06:11.828	92957	N	1	0	
06:12.380	93095	N	1	0	
06:12.584	93146	|	1	0	
06:13.620	93405	|	1	0	
06:14.592	93648	|	1	0	
06:15.552	93888	N	1	0	
06:15.852	93963	|	1	0	
06:16.460	94115	|	1	0	
06:16.992	94248	|	1	0	
06:18.400	94600	|	1	0	
06:19.204	94801	N	1	0	
06:20.156	95039	N	1	0	
06:21.056	95264	N	1	0	
06:21.980	95495	N	1	0	
06:22.240	95560	|	1	0	
06:22.896	95724	N	1	0	
06:23.420	95855	N	1	0	
06:23.800	95950	N	1	0	
06:24.716	96179	|	1	0	
06:25.604	96401	N	1	0	
06:26.340	96585	|	1	0	
06:26.904	96726	N	1	0	
06:27.252	96813	|	1	0	
06:27.736	96934	|	1	0	
06:28.232	97058	|	1	0	
06:30.012	97503	|	1	0	
06:30.620	97655	|	1	0	
06:31.784	97946	N	1	0	
06:32.672	98168	N	1	0	
06:33.540	98385	N	1	0	
06:33.856	98464	N	1	0	
06:34.464	98616	N	1	0	
06:35.360	98840	N	1	0	
06:36.224	99056	N	1	0	
06:37.152	99288	N	1	0	
06:37.972	99493	N	1	0	
06:38.952	99738	N	1	0	
06:39.288	99822	|	1	0	
06:41.168	100292	|	1	0	
06:41.908	100477	N	1	0	
06:42.576	100644	N	1	0	
06:43.464	100866	N	1	0	
06:44.084	101021	|	1	0	
06:44.772	101193	|	1	0	
06:45.228	101307	N	1	0	
06:45.832	101458	N	1	0	
06:46.124	101531	N	1	0	
06:46.980	101745	N	1	0	
06:47.216	101804	|	1	0	
06:47.884	101971	N	1	0	
06:48.160	102040	|	1	0	
06:48.772	102193	N	1	0	
06:49.652	102413	N	1	0	
06:50.544	102636	N	1	0	
06:50.832	102708	|	1	0	
06:53.128	103282	N	1	0	
06:53.980	103495	N	1	0	
06:54.696	103674	N	1	0	
06:55.252	103813	N	1	0	
06:55.672	103918	|	1	0	
06:56.504	104126	N	1	0	
06:57.340	104335	N	1	0	
06:58.180	104545	|	1	0	
06:58.980	104745	|	1	0	
07:00.632	105158	N	1	0	
07:01.456	105364	N	1	0	
07:02.152	105538	|	1	0	
07:03.976	105994	N	1	0	
07:04.836	106209	N	1	0	
07:05.704	106426	N	1	0	
07:05.904	106476	N	1	0	
07:06.552	106638	N	1	0	
07:07.388	106847	N	1	0	
07:07.616	106904	|	1	0	
07:08.248	107062	N	1	0	
07:09.088	107272	N	1	0	
07:09.308	107327	N	1	0	
07:09.496	107374	N	1	0	
07:09.952	107488	N	1	0	
07:10.800	107700	N	1	0	
07:11.048	107762	|	1	0	
07:11.460	107865	|	1	0	
07:12.092	108023	N	1	0	
07:12.420	108105	|	1	0	
07:13.328	108332	N	1	0	
07:13.584	108396	|	1	0	
07:15.020	108755	N	1	0	
07:15.412	108853	|	1	0	
07:16.264	109066	|	1	0	
07:17.552	109388	N	1	0	
07:18.368	109592	N	1	0	
07:19.228	109807	N	1	0	
07:20.064	110016	N	1	0	
07:20.376	110094	|	1	0	
07:20.908	110227	N	1	0	
07:21.540	110385	N	1	0	
