Time	Sample	Type	chan	num	Aux
07:43.456	115864	N	1	0	
07:44.092	116023	N	1	0	
07:44.736	116184	N	1	0	
07:45.368	116342	N	1	0	
07:45.932	116483	N	1	0	
07:46.624	116656	N	1	0	
07:47.256	116814	N	1	0	
07:47.876	116969	N	1	0	
07:48.496	117124	N	1	0	
07:49.120	117280	N	1	0	
07:49.764	117441	N	1	0	
07:50.164	117541	N	1	0	
07:51.004	117751	N	1	0	
07:51.636	117909	N	1	0	
07:52.264	118066	N	1	0	
07:52.900	118225	N	1	0	
07:53.444	118361	N	1	0	
07:54.156	118539	N	1	0	
07:54.784	118696	N	1	0	
07:55.408	118852	N	1	0	
07:56.028	119007	N	1	0	
07:56.656	119164	N	1	0	
07:57.280	119320	N	1	0	
07:57.904	119476	N	1	0	
07:58.532	119633	N	1	0	
07:59.164	119791	N	1	0	
07:59.788	119947	N	1	0	
08:00.416	120104	N	1	0	
08:01.040	120260	N	1	0	
08:01.668	120417	N	1	0	
08:01.888	120472	|	1	0	
08:02.380	120595	N	1	0	
08:02.868	120717	N	1	0	
08:03.484	120871	|	1	0	
08:04.100	121025	N	1	0	
08:04.724	121181	N	1	0	
08:05.340	121335	N	1	0	
08:05.956	121489	N	1	0	
08:06.220	121555	N	1	0	
08:06.584	121646	N	1	0	
08:07.200	121800	N	1	0	
08:07.816	121954	N	1	0	
08:08.432	122108	N	1	0	
08:08.812	122203	N	1	0	
08:09.300	122325	N	1	0	
08:10.104	122526	N	1	0	
08:10.732	122683	|	1	0	
08:11.236	122809	|	1	0	
08:11.960	122990	N	1	0	
08:12.564	123141	N	1	0	
08:13.172	123293	N	1	0	
08:13.528	123382	|	1	0	
08:14.232	123558	N	1	0	
08:14.836	123709	N	1	0	
08:15.600	123900	N	1	0	
08:16.204	124051	N	1	0	
08:16.808	124202	N	1	0	
08:17.420	124355	N	1	0	
08:18.036	124509	N	1	0	
08:18.624	124656	N	1	0	
08:19.268	124817	N	1	0	
08:19.884	124971	N	1	0	
08:20.512	125128	N	1	0	
08:21.136	125284	N	1	0	
08:21.756	125439	N	1	0	
08:22.240	125560	N	1	0	
08:22.980	125745	N	1	0	
08:23.596	125899	N	1	0	
08:24.188	126047	N	1	0	
08:24.816	126204	N	1	0	
08:25.428	126357	N	1	0	
08:26.040	126510	N	1	0	
08:26.648	126662	N	1	0	
08:27.256	126814	N	1	0	
08:27.828	126957	N	1	0	
08:28.472	127118	N	1	0	
08:29.076	127269	N	1	0	
08:29.676	127419	N	1	0	
08:30.280	127570	N	1	0	
08:30.880	127720	N	1	0	
08:31.220	127805	|	1	0	
08:32.092	128023	N	1	0	
08:32.704	128176	N	1	0	
08:33.316	128329	N	1	0	
08:33.832	128458	N	1	0	
08:34.548	128637	N	1	0	
08:35.160	128790	N	1	0	
08:35.772	128943	N	1	0	
08:36.376	129094	N	1	0	
08:36.984	129246	N	1	0	
08:37.500	129375	N	1	0	
08:38.176	129544	N	1	0	
08:38.552	129638	N	1	0	
08:39.304	129826	N	1	0	
08:39.900	129975	N	1	0	
08:40.484	130121	N	1	0	
08:41.064	130266	N	1	0	
08:41.640	130410	N	1	0	
08:42.084	130521	N	1	0	
08:42.796	130699	N	1	0	
08:43.368	130842	N	1	0	
08:43.948	130987	N	1	0	
08:44.520	131130	N	1	0	
08:45.104	131276	N	1	0	
08:45.676	131419	N	1	0	
08:46.288	131572	N	1	0	
08:46.684	131671	|	1	0	
08:47.500	131875	N	1	0	
08:48.112	132028	N	1	0	
08:48.684	132171	N	1	0	
08:49.332	132333	N	1	0	
08:49.952	132488	N	1	0	
08:50.516	132629	N	1	0	
08:51.172	132793	N	1	0	
08:51.764	132941	N	1	0	
08:52.224	133056	|	1	0	
08:52.968	133242	N	1	0	
08:53.500	133375	N	1	0	
08:54.164	133541	N	1	0	
08:54.728	133682	N	1	0	
08:55.300	133825	N	1	0	
08:55.872	133968	N	1	0	
08:56.444	134111	N	1	0	
08:56.924	134231	N	1	0	
08:57.572	134393	N	1	0	
08:58.136	134534	N	1	0	
08:58.652	134663	N	1	0	
08:59.264	134816	N	1	0	
08:59.828	134957	N	1	0	
09:00.400	135100	N	1	0	
09:00.988	135247	N	1	0	
09:01.556	135389	N	1	0	
09:02.176	135544	N	1	0	
09:02.608	135652	|	1	0	
09:03.036	135759	N	1	0	
09:03.380	135845	N	1	0	
09:03.984	135996	N	1	0	
09:04.568	136142	N	1	0	
09:05.184	136296	N	1	0	
09:05.772	136443	N	1	0	
09:06.368	136592	N	1	0	
09:06.960	136740	N	1	0	
09:07.544	136886	N	1	0	
09:08.024	137006	|	1	0	
09:08.704	137176	N	1	0	
09:09.280	137320	N	1	0	
09:09.676	137419	|	1	0	
09:10.268	137567	|	1	0	
09:11.012	137753	N	1	0	
09:11.264	137816	N	1	0	
09:11.584	137896	N	1	0	
09:12.140	138035	N	1	0	
09:12.588	138147	|	1	0	
09:13.072	138268	|	1	0	
09:13.588	138397	N	1	0	
09:13.868	138467	N	1	0	
09:14.436	138609	N	1	0	
09:14.968	138742	N	1	0	
09:15.568	138892	N	1	0	
09:15.832	138958	N	1	0	
09:16.144	139036	N	1	0	
09:16.716	139179	N	1	0	
09:17.288	139322	N	1	0	
09:17.876	139469	N	1	0	
09:18.468	139617	N	1	0	
09:19.052	139763	N	1	0	
09:19.620	139905	|	1	0	
09:20.180	140045	N	1	0	
09:20.840	140210	N	1	0	
09:21.440	140360	N	1	0	
09:22.044	140511	N	1	0	
09:22.648	140662	N	1	0	
09:23.272	140818	N	1	0	
09:23.896	140974	N	1	0	
09:24.516	141129	N	1	0	
